"Name","Self Time","Self Time (CPU)","Total Time","Total Time (CPU)","Invocations"
"org.openqa.selenium.json.JsonInput.peek ()","5.34 ms (0%)","0.0 ms (0%)","21.7 ms (0%)","0.0 ms (0%)","50,099"
"org.openqa.selenium.json.JsonInput.readString ()","751 ms (0.2%)","0.0 ms (0%)","2,194 ms (0.2%)","0.0 ms (0%)","7,483"
"org.openqa.selenium.json.JsonInput.expect (org.openqa.selenium.json.JsonType)","12.5 ms (0%)","0.0 ms (0%)","17.5 ms (0%)","0.0 ms (0%)","11,672"
"org.openqa.selenium.json.JsonInput.skipWhitespace (org.openqa.selenium.json.Input)","5.52 ms (0%)","0.0 ms (0%)","14.4 ms (0%)","0.0 ms (0%)","61,319"
"org.openqa.selenium.json.JsonInput.isReadingName ()","0.722 ms (0%)","0.0 ms (0%)","0.722 ms (0%)","0.0 ms (0%)","38,409"
"org.openqa.selenium.json.JsonInput.lambda$nextNull$0 (String)","0.0 ms (0%)","0.0 ms (0%)","0.0 ms (0%)","0.0 ms (0%)","1"
"org.openqa.selenium.json.JsonInput.readEscape (StringBuilder)","3.92 ms (0%)","0.0 ms (0%)","9.0 ms (0%)","0.0 ms (0%)","58,370"
"org.openqa.selenium.json.JsonInput.nextString ()","0.378 ms (0%)","0.0 ms (0%)","2,188 ms (0.2%)","0.0 ms (0%)","3,726"
"org.openqa.selenium.json.JsonInput.endObject ()","0.393 ms (0%)","0.0 ms (0%)","13.0 ms (0%)","0.0 ms (0%)","2,064"
"org.openqa.selenium.json.JsonInput.nextName ()","0.776 ms (0%)","0.0 ms (0%)","12.5 ms (0%)","0.0 ms (0%)","3,757"
"org.openqa.selenium.json.JsonInput.beginObject ()","0.737 ms (0%)","0.0 ms (0%)","2.8 ms (0%)","0.0 ms (0%)","2,064"
"org.openqa.selenium.json.JsonInput.endArray ()","0.067 ms (0%)","0.0 ms (0%)","0.082 ms (0%)","0.0 ms (0%)","30"
"org.openqa.selenium.json.JsonInput.beginArray ()","0.050 ms (0%)","0.0 ms (0%)","0.070 ms (0%)","0.0 ms (0%)","30"
"org.openqa.selenium.json.JsonInput.nextNull ()","0.302 ms (0%)","0.0 ms (0%)","0.339 ms (0%)","0.0 ms (0%)","1"
"org.openqa.selenium.remote.DriverCommand.ACTIONS (java.util.Collection)","0.011 ms (0%)","0.0 ms (0%)","0.011 ms (0%)","0.0 ms (0%)","1"
"org.openqa.selenium.remote.DriverCommand.FIND_ELEMENTS (String, Object)","0.086 ms (0%)","0.0 ms (0%)","0.086 ms (0%)","0.0 ms (0%)","30"
"org.openqa.selenium.remote.DriverCommand.GET_ELEMENT_ATTRIBUTE (String, String)","0.950 ms (0%)","0.0 ms (0%)","0.950 ms (0%)","0.0 ms (0%)","310"
"org.openqa.selenium.remote.DriverCommand.GET_ELEMENT_TEXT (String)","0.116 ms (0%)","0.0 ms (0%)","0.116 ms (0%)","0.0 ms (0%)","52"
"org.openqa.selenium.logging.profiler.HttpProfilerLogEntry.constructMessage (org.openqa.selenium.logging.profiler.EventType, String, boolean)","2.33 ms (0%)","0.0 ms (0%)","2.33 ms (0%)","0.0 ms (0%)","906"
"org.openqa.selenium.logging.HandlerBasedLocalLogs.getAvailableLogTypes ()","0.201 ms (0%)","0.0 ms (0%)","0.201 ms (0%)","0.0 ms (0%)","906"
"io.appium.java_client.internal.filters.AppiumIdempotencyFilter.apply (Object)","0.337 ms (0%)","0.0 ms (0%)","0.860 ms (0%)","0.0 ms (0%)","453"
"org.openqa.selenium.internal.Require$ArgumentChecker.nonNull (String, Object[])","0.030 ms (0%)","0.0 ms (0%)","0.030 ms (0%)","0.0 ms (0%)","1,155"
"org.openqa.selenium.remote.RemoteWebDriver.toString ()","1.0 ms (0%)","0.0 ms (0%)","1.74 ms (0%)","0.0 ms (0%)","1,611"
"org.openqa.selenium.remote.RemoteWebDriver.log (org.openqa.selenium.remote.SessionId, String, Object, org.openqa.selenium.remote.RemoteWebDriver.When)","0.137 ms (0%)","0.0 ms (0%)","0.137 ms (0%)","0.0 ms (0%)","906"
"org.openqa.selenium.remote.RemoteWebDriver.execute (org.openqa.selenium.remote.CommandPayload)","7.29 ms (0%)","0.0 ms (0%)","79,998 ms (6.2%)","14.7 ms (0.8%)","453"
"org.openqa.selenium.remote.RemoteWebDriver.execute (String, java.util.Map)","0.126 ms (0%)","0.0 ms (0%)","11,508 ms (0.9%)","0.0 ms (0%)","60"
"org.openqa.selenium.remote.RemoteWebDriver.perform (java.util.Collection)","0.007 ms (0%)","0.0 ms (0%)","52.0 ms (0%)","0.0 ms (0%)","1"
"org.openqa.selenium.remote.RemoteWebDriver.getPageSource ()","0.111 ms (0%)","0.0 ms (0%)","2,095 ms (0.2%)","0.0 ms (0%)","30"
"org.openqa.selenium.remote.RemoteWebDriver.findElements (org.openqa.selenium.SearchContext, java.util.function.BiFunction, org.openqa.selenium.By)","0.032 ms (0%)","0.0 ms (0%)","2,778 ms (0.2%)","0.0 ms (0%)","30"
"org.openqa.selenium.remote.RemoteWebDriver.findElements (org.openqa.selenium.By)","0.282 ms (0%)","0.0 ms (0%)","2,778 ms (0.2%)","0.0 ms (0%)","30"
"org.openqa.selenium.remote.RemoteWebDriver.getCapabilities ()","0.044 ms (0%)","0.0 ms (0%)","0.044 ms (0%)","0.0 ms (0%)","1,611"
"com.symatiq.actions.Action.clone (com.symatiq.actions.Action)","0.118 ms (0%)","0.0 ms (0%)","0.146 ms (0%)","0.0 ms (0%)","14"
"com.symatiq.actions.Action.putMetadata (String, Object)","0.114 ms (0%)","0.0 ms (0%)","0.114 ms (0%)","0.0 ms (0%)","184"
"com.symatiq.actions.Action.getMetadata (String)","1.74 ms (0%)","0.0 ms (0%)","1.74 ms (0%)","0.0 ms (0%)","8,868"
"com.symatiq.actions.Action.increaseTimesManual ()","0.0 ms (0%)","0.0 ms (0%)","0.0 ms (0%)","0.0 ms (0%)","1"
"com.symatiq.actions.Action.reward (int)","0.0 ms (0%)","0.0 ms (0%)","0.0 ms (0%)","0.0 ms (0%)","1"
"org.openqa.selenium.remote.RemoteWebElement.execute (org.openqa.selenium.remote.CommandPayload)","0.228 ms (0%)","0.0 ms (0%)","65,663 ms (5.1%)","14.7 ms (0.8%)","362"
"org.openqa.selenium.remote.RemoteWebElement.getAttribute (String)","0.478 ms (0%)","0.0 ms (0%)","45,162 ms (3.5%)","14.7 ms (0.8%)","310"
"org.openqa.selenium.remote.RemoteWebElement.getText ()","0.063 ms (0%)","0.0 ms (0%)","20,502 ms (1.6%)","0.0 ms (0%)","52"
"org.openqa.selenium.remote.RemoteWebElement.setFoundBy (org.openqa.selenium.SearchContext, String, String)","0.628 ms (0%)","0.0 ms (0%)","2.37 ms (0%)","0.0 ms (0%)","1,611"
"org.openqa.selenium.remote.RemoteWebElement.stringValueOf (Object)","0.119 ms (0%)","0.0 ms (0%)","0.119 ms (0%)","0.0 ms (0%)","310"
"org.openqa.selenium.remote.http.HttpResponse.getContent ()","0.052 ms (0%)","0.0 ms (0%)","0.052 ms (0%)","0.0 ms (0%)","453"
"org.openqa.selenium.remote.http.HttpResponse.getAttribute (String)","0.098 ms (0%)","0.0 ms (0%)","0.276 ms (0%)","0.0 ms (0%)","453"
"org.openqa.selenium.remote.http.HttpResponse.getHeader (String)","0.151 ms (0%)","0.0 ms (0%)","6.26 ms (0%)","0.0 ms (0%)","906"
"org.openqa.selenium.remote.http.HttpResponse.setStatus (int)","0.030 ms (0%)","0.0 ms (0%)","0.030 ms (0%)","0.0 ms (0%)","453"
"org.openqa.selenium.remote.http.HttpResponse.setContent (org.openqa.selenium.remote.http.Contents.Supplier)","0.179 ms (0%)","0.0 ms (0%)","0.694 ms (0%)","0.0 ms (0%)","453"
"org.openqa.selenium.remote.http.HttpResponse.isSuccessful ()","0.146 ms (0%)","0.0 ms (0%)","0.146 ms (0%)","0.0 ms (0%)","453"
"org.openqa.selenium.remote.http.HttpResponse.getContentEncoding ()","0.198 ms (0%)","0.0 ms (0%)","11.7 ms (0%)","0.0 ms (0%)","453"
"org.openqa.selenium.remote.http.HttpResponse.getTargetHost ()","8.75 ms (0%)","0.0 ms (0%)","9.7 ms (0%)","0.0 ms (0%)","453"
"org.openqa.selenium.remote.http.HttpResponse.addHeader (String, String)","0.352 ms (0%)","0.0 ms (0%)","2.12 ms (0%)","0.0 ms (0%)","3,202"
"org.openqa.selenium.remote.JsonToWebElementConverter.apply (Object)","1.4 ms (0%)","0.0 ms (0%)","1.68 ms (0%)","0.0 ms (0%)","2,064"
"org.openqa.selenium.remote.JsonToWebElementConverter.setOwner (org.openqa.selenium.remote.RemoteWebElement)","0.065 ms (0%)","0.0 ms (0%)","0.065 ms (0%)","0.0 ms (0%)","1,611"
"org.openqa.selenium.remote.JsonToWebElementConverter.newRemoteWebElement ()","0.126 ms (0%)","0.0 ms (0%)","0.191 ms (0%)","0.0 ms (0%)","1,611"
"org.openqa.selenium.remote.JsonToWebElementConverter.getElementKey (java.util.Map)","0.268 ms (0%)","0.0 ms (0%)","0.449 ms (0%)","0.0 ms (0%)","1,611"
"plugin.DisplayMessage.paintCapture (java.awt.Graphics)","3.62 ms (0%)","0.0 ms (0%)","3.98 ms (0%)","0.0 ms (0%)","4,751"
"org.openqa.selenium.OutputType$2.convertFromBase64Png (String)","12.1 ms (0%)","0.0 ms (0%)","12.1 ms (0%)","0.0 ms (0%)","30"
"org.openqa.selenium.OutputType$2.convertFromBase64Png (String)","0.053 ms (0%)","0.0 ms (0%)","12.2 ms (0%)","0.0 ms (0%)","30"
"com.symatiq.Scout$MyMouseListener$2.actionPerformed (java.awt.event.ActionEvent)","0.026 ms (0%)","0.0 ms (0%)","0.026 ms (0%)","0.0 ms (0%)","10"
"org.openqa.selenium.json.ObjectCoercer.lambda$apply$0 (org.openqa.selenium.json.JsonInput, org.openqa.selenium.json.PropertySetting)","1.4 ms (0%)","0.0 ms (0%)","2,229 ms (0.2%)","0.0 ms (0%)","8,589"
"org.openqa.selenium.json.MapCoercer.lambda$apply$0 (java.lang.reflect.Type, org.openqa.selenium.json.PropertySetting, java.lang.reflect.Type, org.openqa.selenium.json.JsonInput)","0.607 ms (0%)","0.0 ms (0%)","2,234 ms (0.2%)","0.0 ms (0%)","3,757"
"org.openqa.selenium.json.MapCoercer.lambda$apply$1 (java.lang.reflect.Type, java.lang.reflect.Type, org.openqa.selenium.json.JsonInput, org.openqa.selenium.json.PropertySetting)","6.92 ms (0%)","0.0 ms (0%)","2,255 ms (0.2%)","0.0 ms (0%)","2,064"
"com.symatiq.widgets.Path.addPathStep (com.symatiq.widgets.PathStep)","0.006 ms (0%)","0.0 ms (0%)","0.006 ms (0%)","0.0 ms (0%)","1"
"com.symatiq.widgets.Path.getWidgets ()","0.032 ms (0%)","0.0 ms (0%)","0.032 ms (0%)","0.0 ms (0%)","15"
"org.openqa.selenium.remote.HttpCommandExecutor.log (String, org.openqa.selenium.logging.LogEntry)","0.350 ms (0%)","0.0 ms (0%)","1.91 ms (0%)","0.0 ms (0%)","906"
"org.openqa.selenium.remote.HttpCommandExecutor.execute (org.openqa.selenium.remote.Command)","3.24 ms (0%)","0.0 ms (0%)","79,988 ms (6.2%)","14.7 ms (0.8%)","453"
"org.openqa.selenium.remote.http.HttpRequest.getContent ()","0.010 ms (0%)","0.0 ms (0%)","0.010 ms (0%)","0.0 ms (0%)","31"
"org.openqa.selenium.remote.http.HttpRequest.getHeader (String)","0.095 ms (0%)","0.0 ms (0%)","4.42 ms (0%)","15.5 ms (0.8%)","1,359"
"org.openqa.selenium.remote.http.HttpRequest.setContent (org.openqa.selenium.remote.http.Contents.Supplier)","0.017 ms (0%)","0.0 ms (0%)","0.041 ms (0%)","0.0 ms (0%)","31"
"org.openqa.selenium.remote.http.HttpRequest.setHeader (String, String)","0.168 ms (0%)","0.0 ms (0%)","3.37 ms (0%)","0.0 ms (0%)","937"
"org.openqa.selenium.remote.http.HttpRequest.forEachHeader (java.util.function.BiConsumer)","0.148 ms (0%)","0.0 ms (0%)","4.48 ms (0%)","0.0 ms (0%)","453"
"org.openqa.selenium.remote.http.HttpRequest.removeHeader (String)","0.117 ms (0%)","0.0 ms (0%)","1.60 ms (0%)","0.0 ms (0%)","937"
"org.openqa.selenium.remote.http.HttpRequest.addHeader (String, String)","0.147 ms (0%)","0.0 ms (0%)","1.21 ms (0%)","0.0 ms (0%)","1,359"
"org.openqa.selenium.remote.http.HttpRequest.getQueryParameterNames ()","0.282 ms (0%)","0.0 ms (0%)","0.282 ms (0%)","0.0 ms (0%)","453"
"org.openqa.selenium.remote.http.Filter.lambda$andThen$0 (org.openqa.selenium.remote.http.Filter, org.openqa.selenium.remote.http.HttpHandler)","0.513 ms (0%)","0.0 ms (0%)","2.9 ms (0%)","0.0 ms (0%)","453"
"org.openqa.selenium.Capabilities.getBrowserName ()","0.382 ms (0%)","0.0 ms (0%)","0.545 ms (0%)","0.0 ms (0%)","1,611"
"org.openqa.selenium.internal.Require.argument (String, Object)","0.155 ms (0%)","0.0 ms (0%)","0.155 ms (0%)","0.0 ms (0%)","1,155"
"org.openqa.selenium.internal.Require.nonNull (String, Object, String, Object[])","0.119 ms (0%)","0.0 ms (0%)","0.119 ms (0%)","0.0 ms (0%)","1,390"
"org.openqa.selenium.internal.Require.nonNull (String, Object)","0.501 ms (0%)","0.0 ms (0%)","0.501 ms (0%)","0.0 ms (0%)","24,132"
"org.openqa.selenium.internal.Require.nonNegative (java.time.Duration)","0.004 ms (0%)","0.0 ms (0%)","0.004 ms (0%)","0.0 ms (0%)","2"
"plugin.StateGraph.drawGraph (java.awt.Graphics2D, com.symatiq.states.AppState, int, int)","20.7 ms (0%)","0.0 ms (0%)","538 ms (0%)","0.0 ms (0%)","30,377"
"plugin.StateGraph.drawCircle (java.awt.Graphics2D, int, int, int, int, java.awt.Color, boolean)","4.80 ms (0%)","0.0 ms (0%)","396 ms (0%)","88.7 ms (4.6%)","30,377"
"plugin.StateGraph.drawLine (java.awt.Graphics2D, int, int, int, int, java.awt.Color, java.awt.BasicStroke, java.awt.BasicStroke)","22.1 ms (0%)","0.0 ms (0%)","22.1 ms (0%)","0.0 ms (0%)","25,626"
"plugin.StateGraph.paintCapture (java.awt.Graphics)","3.87 ms (0%)","0.0 ms (0%)","545 ms (0%)","0.0 ms (0%)","4,751"
"org.openqa.selenium.remote.ElementLocation$ElementFinder$2.findElements (org.openqa.selenium.remote.RemoteWebDriver, org.openqa.selenium.SearchContext, java.util.function.BiFunction, org.openqa.selenium.By)","0.695 ms (0%)","0.0 ms (0%)","2,778 ms (0.2%)","0.0 ms (0%)","30"
"org.openqa.selenium.remote.ElementLocation$ElementFinder$2.lambda$findElements$0 (org.openqa.selenium.remote.RemoteWebDriver, org.openqa.selenium.SearchContext, org.openqa.selenium.By, org.openqa.selenium.WebElement)","0.201 ms (0%)","0.0 ms (0%)","2.79 ms (0%)","0.0 ms (0%)","1,611"
"org.openqa.selenium.remote.http.HttpMessage.self ()","0.176 ms (0%)","0.0 ms (0%)","0.176 ms (0%)","0.0 ms (0%)","5,982"
"org.openqa.selenium.remote.http.HttpMessage.getAttribute (String)","0.129 ms (0%)","0.0 ms (0%)","0.129 ms (0%)","0.0 ms (0%)","453"
"org.openqa.selenium.remote.http.HttpMessage.setContent (org.openqa.selenium.remote.http.Contents.Supplier)","0.423 ms (0%)","0.0 ms (0%)","0.496 ms (0%)","0.0 ms (0%)","484"
"org.openqa.selenium.remote.http.HttpMessage.setHeader (String, String)","0.300 ms (0%)","0.0 ms (0%)","3.12 ms (0%)","0.0 ms (0%)","937"
"org.openqa.selenium.remote.http.HttpMessage.forEachHeader (java.util.function.BiConsumer)","0.832 ms (0%)","0.0 ms (0%)","4.27 ms (0%)","0.0 ms (0%)","453"
"org.openqa.selenium.remote.http.HttpMessage.removeHeader (String)","1.27 ms (0%)","0.0 ms (0%)","1.41 ms (0%)","0.0 ms (0%)","937"
"org.openqa.selenium.remote.http.HttpMessage.lambda$getHeader$6 (String, java.util.Map.Entry)","0.793 ms (0%)","0.0 ms (0%)","0.793 ms (0%)","0.0 ms (0%)","7,372"
"org.openqa.selenium.remote.http.HttpMessage.lambda$getHeader$5 (java.util.Map.Entry)","0.446 ms (0%)","0.0 ms (0%)","0.446 ms (0%)","0.0 ms (0%)","7,372"
"org.openqa.selenium.remote.http.HttpMessage.lambda$addHeader$8 (String)","0.259 ms (0%)","0.0 ms (0%)","0.259 ms (0%)","0.0 ms (0%)","4,561"
"org.openqa.selenium.remote.http.HttpMessage.lambda$getHeader$7 (java.util.Map.Entry)","0.551 ms (0%)","0.0 ms (0%)","0.551 ms (0%)","0.0 ms (0%)","1,390"
"org.openqa.selenium.remote.http.HttpMessage.getContentEncoding ()","6.40 ms (0%)","0.0 ms (0%)","11.5 ms (0%)","0.0 ms (0%)","453"
"org.openqa.selenium.remote.http.HttpMessage.addHeader (String, String)","2.11 ms (0%)","0.0 ms (0%)","2.70 ms (0%)","0.0 ms (0%)","4,561"
"org.openqa.selenium.remote.http.HttpMessage.lambda$getContentEncoding$12 (String)","0.177 ms (0%)","0.0 ms (0%)","0.177 ms (0%)","0.0 ms (0%)","453"
"org.openqa.selenium.remote.http.HttpMessage.lambda$removeHeader$9 (String, String)","0.047 ms (0%)","0.0 ms (0%)","0.047 ms (0%)","0.0 ms (0%)","937"
"org.openqa.selenium.remote.http.HttpMessage.lambda$forEachHeader$1 (java.util.function.BiConsumer, String, java.util.List)","0.756 ms (0%)","0.0 ms (0%)","3.38 ms (0%)","0.0 ms (0%)","1,359"
"org.openqa.selenium.remote.http.HttpMessage.lambda$getContentEncoding$11 (String)","0.102 ms (0%)","0.0 ms (0%)","0.102 ms (0%)","0.0 ms (0%)","906"
"org.openqa.selenium.remote.http.HttpMessage.lambda$getContentEncoding$10 (String)","0.201 ms (0%)","0.0 ms (0%)","0.201 ms (0%)","0.0 ms (0%)","906"
"org.openqa.selenium.remote.http.HttpMessage.lambda$forEachHeader$0 (java.util.function.BiConsumer, String, String)","0.303 ms (0%)","0.0 ms (0%)","2.58 ms (0%)","0.0 ms (0%)","1,359"
"org.openqa.selenium.remote.http.Contents.bytes (byte[])","0.491 ms (0%)","0.0 ms (0%)","0.696 ms (0%)","0.0 ms (0%)","1,390"
"org.openqa.selenium.remote.http.Contents.bytes (org.openqa.selenium.remote.http.Contents.Supplier)","4.29 ms (0%)","0.0 ms (0%)","4.65 ms (0%)","0.0 ms (0%)","453"
"org.openqa.selenium.remote.http.Contents.empty ()","0.264 ms (0%)","0.0 ms (0%)","0.956 ms (0%)","0.0 ms (0%)","906"
"org.openqa.selenium.remote.http.Contents.string (org.openqa.selenium.remote.http.Contents.Supplier, java.nio.charset.Charset)","2.72 ms (0%)","0.0 ms (0%)","7.46 ms (0%)","0.0 ms (0%)","453"
"org.openqa.selenium.remote.http.Contents.string (org.openqa.selenium.remote.http.HttpMessage)","0.427 ms (0%)","0.0 ms (0%)","19.8 ms (0%)","0.0 ms (0%)","453"
"plugin.utils.Drawing.drawArrows (java.awt.Graphics2D, int, int, int, int, java.awt.Color, java.awt.BasicStroke)","3.11 ms (0%)","0.0 ms (0%)","3.11 ms (0%)","0.0 ms (0%)","3,623"
"plugin.utils.Drawing.drawOval (java.awt.Graphics2D, int, int, int, int, java.awt.Color, int, boolean, java.awt.BasicStroke, java.awt.Font)","438 ms (0.1%)","0.0 ms (0%)","438 ms (0%)","0.0 ms (0%)","9,502"
"plugin.AugmentCoverage.paintCaptureForeground (java.awt.Graphics)","13.6 ms (0%)","0.0 ms (0%)","1,058 ms (0.1%)","0.0 ms (0%)","4,751"
"org.openqa.selenium.remote.Dialect.values ()","0.139 ms (0%)","0.0 ms (0%)","0.139 ms (0%)","0.0 ms (0%)","1,611"
"org.openqa.selenium.json.Json.toType (String, java.lang.reflect.Type, org.openqa.selenium.json.PropertySetting)","0.500 ms (0%)","0.0 ms (0%)","2,260 ms (0.2%)","0.0 ms (0%)","453"
"org.openqa.selenium.json.Json.toType (String, java.lang.reflect.Type)","0.169 ms (0%)","0.0 ms (0%)","2,260 ms (0.2%)","0.0 ms (0%)","453"
"org.openqa.selenium.json.Json.toType (java.io.Reader, java.lang.reflect.Type, org.openqa.selenium.json.PropertySetting)","0.460 ms (0%)","0.0 ms (0%)","2,260 ms (0.2%)","0.0 ms (0%)","453"
"org.openqa.selenium.json.Json.toJson (Object, int)","0.139 ms (0%)","0.0 ms (0%)","12.4 ms (0%)","0.0 ms (0%)","31"
"org.openqa.selenium.json.Json.toJson (Object)","0.024 ms (0%)","0.0 ms (0%)","12.4 ms (0%)","0.0 ms (0%)","31"
"org.openqa.selenium.json.Json.newOutput (Appendable)","5.3 ms (0%)","0.0 ms (0%)","5.3 ms (0%)","0.0 ms (0%)","31"
"org.openqa.selenium.json.Json.newInput (java.io.Reader)","1.17 ms (0%)","0.0 ms (0%)","1.26 ms (0%)","0.0 ms (0%)","453"
"com.symatiq.utils.QuickSort.sort (java.util.List)","11.6 ms (0%)","0.0 ms (0%)","1,670 ms (0.1%)","0.0 ms (0%)","18,965"
"io.appium.java_client.internal.filters.AppiumUserAgentFilter.apply (Object)","0.146 ms (0%)","0.0 ms (0%)","0.620 ms (0%)","0.0 ms (0%)","453"
"com.symatiq.states.StateController.getProductVersion ()","2.78 ms (0%)","0.0 ms (0%)","2.78 ms (0%)","0.0 ms (0%)","44,633"
"com.symatiq.states.StateController.getTesterName ()","0.001 ms (0%)","0.0 ms (0%)","0.001 ms (0%)","0.0 ms (0%)","1"
"com.symatiq.states.StateController.insertWidget (com.symatiq.states.AppState, com.symatiq.widgets.Widget, com.symatiq.states.AppState, String, String, com.symatiq.widgets.Path)","0.252 ms (0%)","0.0 ms (0%)","0.485 ms (0%)","0.0 ms (0%)","1"
"com.symatiq.states.StateController.insertWidget (com.symatiq.widgets.Widget, com.symatiq.states.AppState)","0.016 ms (0%)","0.0 ms (0%)","0.747 ms (0%)","0.0 ms (0%)","1"
"com.symatiq.states.StateController.isRunningSession ()","0.014 ms (0%)","0.0 ms (0%)","0.017 ms (0%)","0.0 ms (0%)","72"
"com.symatiq.states.StateController.setCurrentState (com.symatiq.states.AppState)","0.020 ms (0%)","0.0 ms (0%)","0.214 ms (0%)","0.0 ms (0%)","1"
"com.symatiq.states.StateController.isAllowedToInsert ()","0.009 ms (0%)","0.0 ms (0%)","0.038 ms (0%)","0.0 ms (0%)","2"
"com.symatiq.states.StateController.getWidgetAt (com.symatiq.states.AppState, int, int)","1.64 ms (0%)","0.0 ms (0%)","1,152 ms (0.1%)","0.0 ms (0%)","9,483"
"com.symatiq.states.StateController.getWidgetAt (com.symatiq.states.AppState, java.awt.Point)","0.003 ms (0%)","0.0 ms (0%)","0.086 ms (0%)","0.0 ms (0%)","1"
"com.symatiq.states.StateController.getWidgetsAt (com.symatiq.states.AppState, int, int)","14.3 ms (0%)","0.0 ms (0%)","1,707 ms (0.1%)","0.0 ms (0%)","14,214"
"com.symatiq.states.StateController.getCaptureWidth ()","0.860 ms (0%)","0.0 ms (0%)","1.28 ms (0%)","0.0 ms (0%)","9,306"
"com.symatiq.states.StateController.sortWidgets (java.util.List)","2.18 ms (0%)","0.0 ms (0%)","1,672 ms (0.1%)","0.0 ms (0%)","18,965"
"com.symatiq.states.StateController.containsWidget (java.util.List, com.symatiq.widgets.Widget)","8.42 ms (0%)","0.0 ms (0%)","13.3 ms (0%)","0.0 ms (0%)","62,073"
"com.symatiq.states.StateController.getStateTree ()","0.580 ms (0%)","0.0 ms (0%)","0.580 ms (0%)","0.0 ms (0%)","14,253"
"com.symatiq.states.StateController.getCaptureHeight ()","0.795 ms (0%)","0.0 ms (0%)","1.11 ms (0%)","0.0 ms (0%)","9,306"
"com.symatiq.states.StateController.getRoute ()","0.001 ms (0%)","0.0 ms (0%)","0.001 ms (0%)","0.0 ms (0%)","21"
"com.symatiq.states.StateController.isStoppedSession ()","0.651 ms (0%)","0.0 ms (0%)","0.788 ms (0%)","0.0 ms (0%)","4,751"
"com.symatiq.states.StateController.getMouseScaledX ()","1.2 ms (0%)","0.0 ms (0%)","1.57 ms (0%)","0.0 ms (0%)","9,682"
"com.symatiq.states.StateController.getMouseScaledY ()","1.8 ms (0%)","0.0 ms (0%)","1.42 ms (0%)","0.0 ms (0%)","9,702"
"com.symatiq.states.StateController.getDisplayMessage ()","0.209 ms (0%)","0.0 ms (0%)","0.209 ms (0%)","0.0 ms (0%)","4,751"
"com.symatiq.states.StateController.getVisibleY ()","1.69 ms (0%)","0.0 ms (0%)","3.5 ms (0%)","0.0 ms (0%)","19,004"
"com.symatiq.states.StateController.getVisibleWidth ()","0.964 ms (0%)","0.0 ms (0%)","1.46 ms (0%)","0.0 ms (0%)","9,502"
"com.symatiq.states.StateController.getVisibleHeight ()","0.954 ms (0%)","0.0 ms (0%)","1.43 ms (0%)","0.0 ms (0%)","9,502"
"com.symatiq.states.StateController.getKeyboardInput ()","0.264 ms (0%)","0.0 ms (0%)","0.264 ms (0%)","0.0 ms (0%)","4,758"
"com.symatiq.states.StateController.setToolbarVisible (boolean)","0.201 ms (0%)","0.0 ms (0%)","0.201 ms (0%)","0.0 ms (0%)","4,751"
"com.symatiq.states.StateController.getClonesAndMutations ()","0.009 ms (0%)","0.0 ms (0%)","0.744 ms (0%)","0.0 ms (0%)","15"
"com.symatiq.states.StateController.getClonesAndMutations (com.symatiq.widgets.Widget)","0.031 ms (0%)","0.0 ms (0%)","0.734 ms (0%)","0.0 ms (0%)","15"
"com.symatiq.states.StateController.isLicensed ()","0.004 ms (0%)","0.0 ms (0%)","0.006 ms (0%)","0.0 ms (0%)","2"
"com.symatiq.states.StateController.getSystemProperty (String, String)","13.4 ms (0%)","0.0 ms (0%)","13.4 ms (0%)","0.0 ms (0%)","197,547"
"com.symatiq.states.StateController.setSystemProperty (String, String)","8.20 ms (0%)","0.0 ms (0%)","8.20 ms (0%)","0.0 ms (0%)","57,012"
"com.symatiq.states.StateController.isToolbarVisible ()","0.525 ms (0%)","0.0 ms (0%)","0.525 ms (0%)","0.0 ms (0%)","13,862"
"com.symatiq.states.StateController.getSessionState ()","0.726 ms (0%)","0.0 ms (0%)","0.726 ms (0%)","0.0 ms (0%)","24,181"
"com.symatiq.states.StateController.getScaledX (int)","1.61 ms (0%)","0.0 ms (0%)","4.48 ms (0%)","0.0 ms (0%)","9,306"
"com.symatiq.states.StateController.getScaledY (int)","1.69 ms (0%)","0.0 ms (0%)","4.5 ms (0%)","0.0 ms (0%)","9,306"
"com.symatiq.states.StateController.setRefreshScreen (boolean)","0.054 ms (0%)","0.0 ms (0%)","0.054 ms (0%)","0.0 ms (0%)","493"
"com.symatiq.states.StateController.getMouseX ()","1.48 ms (0%)","0.0 ms (0%)","2.39 ms (0%)","0.0 ms (0%)","14,214"
"com.symatiq.states.StateController.getMouseY ()","1.34 ms (0%)","0.0 ms (0%)","1.87 ms (0%)","0.0 ms (0%)","14,214"
"com.symatiq.states.StateController.isOngoingSession ()","2.7 ms (0%)","0.0 ms (0%)","2.66 ms (0%)","0.0 ms (0%)","19,265"
"com.symatiq.states.StateController.getCurrentSubstate ()","0.052 ms (0%)","0.0 ms (0%)","0.052 ms (0%)","0.0 ms (0%)","182"
"com.symatiq.states.StateController.getCurrentState ()","1.42 ms (0%)","0.0 ms (0%)","1.42 ms (0%)","0.0 ms (0%)","49,453"
"com.symatiq.states.StateController.getMode ()","0.084 ms (0%)","0.0 ms (0%)","0.084 ms (0%)","0.0 ms (0%)","189"
"com.symatiq.states.StateController.setCurrentSubstate (com.symatiq.states.StateController.CurrentSubstate)","0.003 ms (0%)","0.0 ms (0%)","0.003 ms (0%)","0.0 ms (0%)","22"
